route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10,Weekdays,2429662,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429670,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429724,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429683,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429725,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429689,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429722,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429701,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429723,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429686,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429687,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429699,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429700,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429707,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429716,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429696,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429697,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429698,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429665,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429664,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429715,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429705,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429690,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429684,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429702,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429703,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429693,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429685,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429718,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429719,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429704,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429688,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429706,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429672,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429671,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429673,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429674,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429675,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429676,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429677,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429678,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429679,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429691,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429695,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429713,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429714,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429721,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429692,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429668,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429694,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429717,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429708,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429709,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429710,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429711,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2429712,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429666,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429667,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429669,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429720,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429663,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429682,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2429680,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2429681,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429824,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429812,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429811,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429810,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429809,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429808,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429807,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429803,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429806,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429802,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429805,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429800,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429804,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429801,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429823,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429798,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429822,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429799,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429821,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429797,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429820,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429796,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429819,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429795,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429818,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429794,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429817,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429793,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429816,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429792,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429815,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429791,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429814,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429790,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2429813,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2429789,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429895,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429883,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429882,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429881,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429880,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429879,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429878,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429874,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429877,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429873,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429876,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429871,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429875,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429872,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429894,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429869,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429893,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429870,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429892,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429868,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429891,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429867,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429890,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429866,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429889,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429865,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429888,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429864,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429887,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429863,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429886,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429862,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429885,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429861,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2429884,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2429860,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2429726,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429727,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429755,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429788,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429756,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429732,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429733,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429728,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429729,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429765,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429739,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429743,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429744,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429745,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429746,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429778,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429779,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429759,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429760,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429767,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429768,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429737,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429781,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429782,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429783,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429776,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429777,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429761,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429741,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429742,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429764,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429772,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429766,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429740,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429763,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429780,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429736,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429750,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429751,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429757,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429758,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429747,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429748,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429749,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429786,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429785,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429771,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429773,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429738,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429752,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429753,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429769,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2429770,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2429762,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429730,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429731,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429784,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429734,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429787,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429735,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429774,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2429775,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2429754,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Saturday,2429859,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429837,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429836,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429835,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429834,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429833,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429832,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429831,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429830,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429829,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429828,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429827,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429826,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429825,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429858,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429857,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429856,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429855,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429854,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429853,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429852,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429851,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429850,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429849,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429848,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429847,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429846,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429845,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429844,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429843,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429842,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429841,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429840,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2429839,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2429838,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429930,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429908,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429907,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429906,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429905,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429904,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429903,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429902,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429901,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429900,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429899,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429898,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429897,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429896,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429929,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429928,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429927,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429926,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429925,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429924,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429923,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429922,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429921,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429920,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429919,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429918,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429917,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429916,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429915,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429914,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429913,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429912,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429911,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2429910,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2429909,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
12,Saturday,2430287,12 EASTRIDGE VIA FLEA MKT,0,2603,12_EB01
12,Saturday,2430286,12 EASTRIDGE VIA FLEA MKT,0,1271,12_EB01
12,Saturday,2430285,12 EASTRIDGE VIA FLEA MKT,0,1201,12_EB01
12,Saturday,2430284,12 EASTRIDGE VIA FLEA MKT,0,1202,12_EB01
12,Saturday,2430283,12 EASTRIDGE VIA FLEA MKT,0,2601,12_EB01
12,Saturday,2430282,12 EASTRIDGE VIA FLEA MKT,0,2606,12_EB01
12,Saturday,2430281,12 EASTRIDGE VIA FLEA MKT,0,2602,12_EB01
12,Saturday,2430280,12 EASTRIDGE VIA FLEA MKT,0,2671,12_EB01
12,Saturday,2430279,12 EASTRIDGE VIA FLEA MKT,0,2605,12_EB01
12,Saturday,2430278,12 EASTRIDGE VIA FLEA MKT,0,2672,12_EB01
12,Saturday,2430277,12 EASTRIDGE VIA FLEA MKT,0,2673,12_EB01
12,Saturday,2430276,12 EASTRIDGE VIA FLEA MKT,0,2604,12_EB01
12,Saturday,2430275,12 EASTRIDGE VIA FLEA MKT,0,2603,12_EB01
12,Saturday,2430274,12 EASTRIDGE VIA FLEA MKT,0,1271,12_EB01
12,Saturday,2430273,12 EASTRIDGE VIA FLEA MKT,0,1201,12_EB01
12,Saturday,2430272,12 EASTRIDGE VIA FLEA MKT,0,1202,12_EB01
12,Saturday,2430271,12 EASTRIDGE VIA FLEA MKT,0,2601,12_EB01
12,Sunday,2430321,12 EASTRIDGE VIA FLEA MKT,0,1202,12_EB01
12,Sunday,2430320,12 EASTRIDGE VIA FLEA MKT,0,1271,12_EB01
12,Sunday,2430319,12 EASTRIDGE VIA FLEA MKT,0,1201,12_EB01
12,Sunday,2430318,12 EASTRIDGE VIA FLEA MKT,0,2603,12_EB01
12,Sunday,2430317,12 EASTRIDGE VIA FLEA MKT,0,2641,12_EB01
12,Sunday,2430316,12 EASTRIDGE VIA FLEA MKT,0,2604,12_EB01
12,Sunday,2430315,12 EASTRIDGE VIA FLEA MKT,0,2602,12_EB01
